mp-1183101,AcLaMg2,0.0,1,5.177322328761776,132.9488658299706,4,0.012519636249998,-0.06782922937500101,"Ac,La,Mg",3,Cubic,Fm-3m,225
mp-866286,AcMg,0.0,1,5.928424529603138,70.38999451678067,2,0.0,-0.059893923749996004,"Ac,Mg",2,Cubic,Pm-3m,221
mp-1183237,AcMg3,0.0,1,4.172201049624254,238.73277832773198,8,0.027513874999998002,-0.014329390625,"Ac,Mg",2,Hexagonal,P6_3/mmc,194
mp-984785,AcMg3,0.0,1,4.364696452825614,114.10199530300227,4,0.010295386249998002,-0.031547879375001,"Ac,Mg",2,Cubic,Fm-3m,225
mp-1525815,AcMg5,0.0,1,3.533259903838494,163.79756766775884,6,0.0,-0.035826379583333005,"Ac,Mg",2,Hexagonal,P6/mmm,191
mp-864996,AcMg5,0.0,1,3.533703416880433,163.7770095311729,6,0.001574085000001,-0.034252294583332,"Ac,Mg",2,Hexagonal,P-62m,189
mp-865979,AcMgCd2,0.0,1,7.12402075752759,110.98051382397257,4,0.0,-0.238415764375,"Ac,Cd,Mg",3,Cubic,Fm-3m,225
mp-866225,AcMgHg2,0.0,1,9.905053371936065,109.38626902711195,4,0.0,-0.421982165625006,"Ac,Hg,Mg",3,Cubic,Fm-3m,225
mp-1183142,AcMgO3,0.0,1,7.671748358584634,64.78375373225691,5,0.082312486499999,-3.0018453265,"Ac,Mg,O",3,Cubic,Pm-3m,221
mp-861735,AcMgTl2,0.0,1,9.226817152387888,118.79228345491879,4,0.0,-0.242557518541673,"Ac,Mg,Tl",3,Cubic,Fm-3m,225
mp-1183182,AcMgZn2,0.0,1,6.5624667485201815,96.69080150226694,4,0.0,-0.23583242437499802,"Ac,Mg,Zn",3,Cubic,Fm-3m,225
mp-864911,AcMnO3,0.0,1,8.802373253340264,62.241398829787876,5,0.0,-2.973630023086206,"Ac,Mn,O",3,Cubic,Pm-3m,221
mp-866056,AcN,0.0517,0,8.01361833485228,99.88023485516378,4,0.0,-1.322563138124998,"Ac,N",2,Hexagonal,P6_3mc,186
mp-1183235,AcNd3,0.0,1,7.222751365085316,151.6736131257941,4,0.037401254999998,0.037401254999998,"Ac,Nd",2,Tetragonal,I4/mmm,139
mp-1183259,AcNd3,0.0,1,7.140601318909621,306.837126825906,8,0.037042963749996,0.037042963749996,"Ac,Nd",2,Hexagonal,P6_3/mmc,194
mp-1183179,AcNdMg2,0.0,1,5.43849258512513,128.19372965534754,4,0.021256512499997,-0.055583684999999,"Ac,Mg,Nd",3,Cubic,Fm-3m,225
mp-1183139,AcNiO3,0.0,1,9.494942767086057,58.35821779959113,5,0.0,-2.455476575499998,"Ac,Ni,O",3,Cubic,Pm-3m,221
mp-1183172,AcO,0.0,1,8.627683228517736,93.53843579388911,4,0.189263751249997,-2.92545982375,"Ac,O",2,Hexagonal,P6_3/mmc,194
mp-36526,AcOF,4.256600000000001,0,8.272058043900467,52.593633321731225,3,0.0,-4.159415700833336,"Ac,F,O",3,Cubic,F-43m,216
mp-867422,AcPbAu2,0.0,1,13.15963505590593,104.49738325972,4,0.0,-0.6827262418750021,"Ac,Au,Pb",3,Cubic,Fm-3m,225
mp-1183145,AcPdO3,0.0,1,9.497547055496376,66.68667373916479,5,0.008102040999999,-2.236955405499998,"Ac,O,Pd",3,Cubic,Pm-3m,221
mp-1183241,AcPm3,0.0,1,7.395099213769491,148.64937309324716,4,0.042095302500001,0.042095302500001,"Ac,Pm",2,Tetragonal,I4/mmm,139
mp-1183264,AcPm3,0.0,1,7.316926266082997,300.4750415990404,8,0.038333158749999,0.038333158749999,"Ac,Pm",2,Hexagonal,P6_3/mmc,194
mp-1183239,AcPr3,0.0,1,6.963544360654057,154.93408027061994,4,0.042426806874999,0.042426806874999,"Ac,Pr",2,Tetragonal,I4/mmm,139
mp-1183266,AcPr3,0.0,1,6.9060635543457884,312.4472667972143,8,0.045715578124998005,0.045715578124998005,"Ac,Pr",2,Hexagonal,P6_3/mmc,194
mp-1183181,AcPrMg2,0.0,1,5.302762223233009,130.43085860480866,4,0.017942212499997,-0.057254358541666,"Ac,Mg,Pr",3,Cubic,Fm-3m,225
mp-1183220,AcRh2Pb,0.0,1,12.201403840756067,87.10172062363914,4,0.0,-0.346064169374997,"Ac,Pb,Rh",3,Cubic,Fm-3m,225
mp-862894,AcSbAu2,0.0,1,12.074736666490757,102.1364692422039,4,0.15957276125000402,-0.719283556874998,"Ac,Au,Sb",3,Cubic,Fm-3m,225
mp-1183247,AcSc3,0.0,1,5.124438034844145,234.52152547625482,8,0.123299420624999,0.123299420624999,"Ac,Sc",2,Hexagonal,P6_3/mmc,194
mp-1183152,AcScO3,3.3847,0,7.569207408829243,70.19180130743561,5,0.024140034874998002,-3.8290604304999993,"Ac,O,Sc",3,Cubic,Pm-3m,221
mp-866222,AcSi3,0.0,1,6.003622777251709,172.1805640226397,8,0.105283229687501,-0.32146851812500105,"Ac,Si",2,Hexagonal,P6_3/mmc,194
mp-1183230,AcSm3,0.0,1,7.684886951888176,146.51852881238224,4,0.047457853124996,0.047457853124996,"Ac,Sm",2,Tetragonal,I4/mmm,139
mp-1183260,AcSm3,0.0,1,7.597857267990373,296.3936516743617,8,0.039414258124999005,0.039414258124999005,"Ac,Sm",2,Hexagonal,P6_3/mmc,194
mp-865957,AcSnAu2,0.0,1,12.169529519264383,100.92471726596844,4,0.006366787812510001,-0.7001559068750041,"Ac,Au,Sn",3,Cubic,Fm-3m,225
mp-1183197,AcSnHg2,0.0,1,10.994028607109955,112.81033257006422,4,0.009158627638903,-0.48238412562499605,"Ac,Hg,Sn",3,Cubic,Fm-3m,225
mp-1183243,AcSnPd2,0.0,1,10.103331921160555,91.80081411626928,4,0.13793988534884202,-0.652294486875,"Ac,Pd,Sn",3,Cubic,Fm-3m,225
mp-1183217,AcTb3,0.0,1,8.302057251879335,140.7660281911316,4,0.070870708124999,0.070870708124999,"Ac,Tb",2,Tetragonal,I4/mmm,139
mp-1183157,AcTh,0.0,1,10.154090026482757,75.06833499587438,2,0.16787586374999802,0.16787586374999802,"Ac,Th",2,Hexagonal,P-6m2,187
mp-1183258,AcTh3,0.0,1,10.988500269030464,278.9947893330983,8,0.132876755625005,0.132876755625005,"Ac,Th",2,Hexagonal,P6_3/mmc,194
mp-865927,AcTiO3,0.0,1,8.403352518165326,63.7995700747627,5,0.0,-3.60763573816667,"Ac,O,Ti",3,Cubic,Pm-3m,221
mp-865958,AcTlAg2,0.0,1,10.48098234080498,102.525460655813,4,0.0,-0.236608026875003,"Ac,Ag,Tl",3,Cubic,Fm-3m,225
mp-865952,AcTlAu2,0.0,1,13.191265708046576,103.89224339330681,4,0.0,-0.6485188643749991,"Ac,Au,Tl",3,Cubic,Fm-3m,225
